DISTRICT,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,POSITIVITY_RATE_ALL_TESTS,COVID_COUNT_BY_SPECIMEN_COLLECTION_DATE
1,2020-04-28,88,2,570,16.9544741,105
1,2020-04-29,74,3,559,18.6009539,115
1,2020-04-30,94,10,680,11.91709845,94
1,2020-05-01,80,6,718,11.19402985,82
1,2020-05-02,69,4,347,13.41772152,54
1,2020-05-03,70,2,340,10.31746032,43
1,2020-05-04,85,2,870,10.33776868,97
1,2020-05-05,102,6,1059,13.75101709,148
1,2020-05-06,79,7,637,12.60504202,80
1,2020-05-07,90,7,808,10.46119235,84
1,2020-05-08,53,6,955,7.865168539,77
1,2020-05-09,63,4,671,11.25,79
1,2020-05-10,54,8,267,7.817589577,20
1,2020-05-11,83,6,886,7.414634146,68
1,2020-05-12,74,5,943,8.826205641,99
1,2020-05-13,110,4,637,7.932379714,55
1,2020-05-14,83,3,980,8.553791887,81
1,2020-05-15,75,7,1292,6.056434962,74
1,2020-05-16,41,6,628,10.82251082,69
1,2020-05-17,56,4,478,8.365019011,42
1,2020-05-18,62,8,900,9.404990403,88
1,2020-05-19,97,6,693,10.28037383,78
1,2020-05-20,79,7,982,9.60502693,97
1,2020-05-21,76,5,940,11.933395,119
1,2020-05-22,84,3,1230,7.102272727,90
1,2020-05-23,89,3,600,10.22222222,65
1,2020-05-24,60,4,364,6.25,22
1,2020-05-25,34,2,256,8.552631579,23
1,2020-05-26,41,4,733,10.34482759,82
1,2020-05-27,166,2,807,7.987866532,64
1,2020-05-28,57,2,1122,7.209136331,87
1,2020-05-29,59,6,1042,5.68369028,70
1,2020-05-30,50,2,485,6.902654867,33
1,2020-05-31,33,3,356,5.528846154,19
1,2020-06-01,52,4,887,6.846846847,65
1,2020-06-02,124,4,595,4.993757803,34
1,2020-06-03,48,3,580,6.609195402,41
1,2020-06-04,52,4,719,6.514285714,43
1,2020-06-05,50,3,1006,5.053852527,55
1,2020-06-06,32,2,475,2.631578947,14
1,2020-06-07,27,3,328,5.080213904,22
1,2020-06-08,52,2,839,5.739299611,48
1,2020-06-09,36,4,698,6.417736289,45
1,2020-06-10,35,1,768,5.141657922,34
1,2020-06-11,28,2,954,5.348047538,48
1,2020-06-12,31,1,1082,4.68401487,53
1,2020-06-13,31,0,680,3.789731051,21
1,2020-06-14,37,0,402,4.628099174,27
1,2020-06-15,49,0,1171,4.46615492,58
1,2020-06-16,20,3,852,5.349794239,46
1,2020-06-17,92,5,1026,5.087319666,59
1,2020-06-18,47,0,1092,5.411103303,66
1,2020-06-19,43,0,1323,5.320435308,79
1,2020-06-20,50,1,707,5.244755245,43
1,2020-06-21,54,1,366,6.444444444,25
1,2020-06-22,59,1,1120,6.468023256,88
1,2020-06-23,47,0,1153,6.821480406,85
1,2020-06-24,90,0,890,6.812227074,74
1,2020-06-25,81,1,1310,7.112201104,99
1,2020-06-26,57,1,1306,6.438026474,92
1,2020-06-27,65,1,648,8.801020408,63
1,2020-06-28,51,0,493,9.060955519,41
1,2020-06-29,86,1,1234,7.352941176,99
1,2020-06-30,37,1,992,10.26234568,125
1,2020-07-01,121,1,1038,6.458635704,92
1,2020-07-02,109,1,1104,8.108108108,101
1,2020-07-03,67,1,792,8.357915438,78
1,2020-07-04,69,0,306,6.443298969,26
1,2020-07-05,45,1,421,6.500956023,33
1,2020-07-06,37,4,1537,10.44701155,190
1,2020-07-07,101,1,1334,8.420441347,139
1,2020-07-08,83,2,1179,8.887381275,119
1,2020-07-09,127,1,948,7.492795389,101
1,2020-07-10,196,1,1375,5.938914027,94
1,2020-07-11,88,0,605,6.371911573,49
1,2020-07-12,43,2,593,8.552631579,56
1,2020-07-13,119,0,1556,6.775700935,121
1,2020-07-14,80,0,1143,7.179487179,95
1,2020-07-15,116,1,1262,8.732565191,124
1,2020-07-16,93,0,1352,7.203601801,124
1,2020-07-17,121,2,1683,7.258437356,149
1,2020-07-18,77,1,831,8.464566929,77
1,2020-07-19,99,0,432,5.93220339,30
1,2020-07-20,87,3,1518,6.893203883,125
1,2020-07-21,121,0,1547,8.519553073,127
1,2020-07-22,123,3,1582,7.681088965,129
1,2020-07-23,102,2,1575,7.373271889,138
1,2020-07-24,100,1,1612,6.241815801,118
1,2020-07-25,126,0,599,7.655502392,50
1,2020-07-26,81,0,425,5.360443623,34
1,2020-07-27,107,1,1466,6.00756859,119
1,2020-07-28,51,1,1463,7.092860476,107
1,2020-07-29,102,1,1348,6.496390894,96
1,2020-07-30,82,2,1439,6.545275591,98
1,2020-07-31,92,1,1596,7.25294651,127
1,2020-08-01,91,2,691,8.709016393,51
1,2020-08-02,103,1,377,3.913894325,18
1,2020-08-03,65,0,1502,7.476190476,141
1,2020-08-04,104,1,1548,6.994818653,139
1,2020-08-05,173,1,1518,6.289308176,111
1,2020-08-06,156,3,1604,6.863176419,129
1,2020-08-07,99,0,1757,7.50499002,165
1,2020-08-08,124,1,704,6.728778468,54
1,2020-08-09,94,2,467,6.24024961,41
1,2020-08-10,95,4,1640,6.789069172,144
1,2020-08-11,71,0,1472,5.919003115,125
1,2020-08-12,146,0,1438,5.646290247,121
1,2020-08-13,153,1,1436,6.216348507,124
1,2020-08-14,128,0,1569,5.949008499,128
1,2020-08-15,98,1,647,5.831533477,57
1,2020-08-16,112,1,511,4.17193426,36
1,2020-08-17,113,1,1519,6.022052587,127
1,2020-08-18,55,1,1408,5.956752346,142
1,2020-08-19,111,0,1294,5.555555556,123
1,2020-08-20,136,2,1366,6.463195691,141
1,2020-08-21,140,2,1527,4.798698658,116
1,2020-08-22,105,1,640,4.712041885,47
1,2020-08-23,102,1,510,5.578231293,47
1,2020-08-24,68,0,1465,6.811005864,138
1,2020-08-25,78,1,1329,5.898876404,126
1,2020-08-26,117,1,1123,4.04040404,100
1,2020-08-27,106,1,1242,5.342465753,110
1,2020-08-28,139,2,1228,4.463874827,91
1,2020-08-29,66,0,499,4.411764706,40
1,2020-08-30,96,1,329,5.420560748,27
1,2020-08-31,53,2,1296,6.942528736,143
1,2020-09-01,56,0,1113,5.022222222,111
1,2020-09-02,108,2,1124,5.141509434,110
1,2020-09-03,104,2,1019,5.547719793,124
1,2020-09-04,128,2,1319,4.743083004,105
1,2020-09-05,80,2,521,3.7470726,32
1,2020-09-06,89,0,317,5.418719212,25
1,2020-09-07,37,2,381,3.652968037,24
1,2020-09-08,47,1,1317,5.357142857,138
1,2020-09-09,71,4,1074,4.946043165,103
1,2020-09-10,130,2,1088,5.167958656,106
1,2020-09-11,105,1,1168,4.382790511,116
1,2020-09-12,86,0,487,3.878787879,32
1,2020-09-13,68,1,366,3.924914676,18
1,2020-09-14,58,3,1220,5.143338954,115
1,2020-09-15,44,2,1049,4.297458894,103
1,2020-09-16,96,1,872,4.124168514,81
1,2020-09-17,121,3,1050,3.836847563,102
1,2020-09-18,109,1,1052,4.347826087,75
1,2020-09-19,77,3,459,5.921052632,43
1,2020-09-20,70,2,332,3.146853147,18
1,2020-09-21,52,0,1266,5.850487541,147
1,2020-09-22,59,2,1155,5.188679245,152
1,2020-09-23,108,3,852,5.888174171,114
1,2020-09-24,150,1,1123,5.050115652,137
1,2020-09-25,114,2,1116,5.325987144,106
1,2020-09-26,103,1,471,5.775764439,53
1,2020-09-27,112,1,401,6.386066763,41
1,2020-09-28,113,1,1452,6.658171392,210
1,2020-09-29,53,2,1209,5.069873253,157
1,2020-09-30,156,2,1028,6.303375356,151
1,2020-10-01,189,2,1312,5.888575458,176
1,2020-10-02,164,1,1453,5.730954015,164
1,2020-10-03,119,5,557,8.676307008,71
1,2020-10-04,142,1,432,7.012622721,50
1,2020-10-05,91,1,1707,6.411425099,223
1,2020-10-06,100,2,1551,6.011351909,217
1,2020-10-07,147,1,1424,9.192751236,270
1,2020-10-08,244,2,1457,7.792207792,260
1,2020-10-09,234,2,1458,9.889349931,312
1,2020-10-10,208,1,681,12.45519713,132
1,2020-10-11,226,1,546,15.74889868,128
1,2020-10-12,182,3,1936,10.25641026,370
1,2020-10-13,158,2,1726,8.477309376,339
1,2020-10-14,234,4,1700,10.51183269,358
1,2020-10-15,311,5,1923,7.136215714,334
1,2020-10-16,363,3,1914,9.056087551,317
1,2020-10-17,236,3,807,7.270408163,153
1,2020-10-18,275,0,581,12.80148423,147
1,2020-10-19,236,2,2050,10.89588378,472
1,2020-10-20,291,4,2039,8.149260133,418
1,2020-10-21,326,2,1904,10.41666667,451
1,2020-10-22,380,5,1988,9.599814943,430
1,2020-10-23,399,2,2092,11.2732763,446
1,2020-10-24,357,2,896,10.2464332,197
1,2020-10-25,332,2,585,15.05050505,157
1,2020-10-26,321,5,2112,11.80428135,561
1,2020-10-27,284,9,2283,8.994708995,585
1,2020-10-28,444,5,2061,13.19492503,589
1,2020-10-29,454,2,2513,12.16562844,657
1,2020-10-30,579,6,2411,14.3390426,661
1,2020-10-31,443,3,985,13.42321219,262
1,2020-11-01,616,3,796,20.67640277,286
1,2020-11-02,579,5,2555,12.55959231,814
1,2020-11-03,352,4,2723,13.12849162,941
1,2020-11-04,852,5,2920,16.84762261,959
1,2020-11-05,693,4,3339,14.14676012,1105
1,2020-11-06,758,6,3128,13.45313259,1020
1,2020-11-07,652,8,1526,12.50977326,462
1,2020-11-08,887,4,826,20.23968043,326
1,2020-11-09,740,6,3008,14.9380582,1210
1,2020-11-10,649,4,3275,13.88696974,1293
1,2020-11-11,1030,7,2678,16.92580201,925
1,2020-11-12,756,4,3160,11.66794185,1112
1,2020-11-13,1033,6,3165,12.2754491,933
1,2020-11-14,985,4,1500,13.0854487,476
1,2020-11-15,925,9,807,18.67798666,289
1,2020-11-16,708,8,3239,14.53566622,1170
1,2020-11-17,664,7,2942,12.4399286,979
1,2020-11-18,896,9,2718,14.65365542,918
1,2020-11-19,843,9,2860,10.98305085,863
1,2020-11-20,877,5,2672,12.61431725,813
1,2020-11-21,552,9,1346,14.34648105,416
1,2020-11-22,851,8,568,19.78444958,216
1,2020-11-23,890,6,2487,12.50559618,854
1,2020-11-24,544,10,2244,13.33114431,866
1,2020-11-25,752,7,2016,11.81269954,684
1,2020-11-26,713,6,308,19.2408377,142
1,2020-11-27,563,10,1433,15.40934949,572
1,2020-11-28,416,5,905,18.51654216,394
1,2020-11-29,747,4,666,24.65007776,299
1,2020-11-30,735,7,2151,,900
1,2020-12-01,607,6,2084,,897
1,2020-12-02,841,8,1718,,692
1,2020-12-03,851,4,1129,,410
1,2020-12-04,872,6,236,,60
1,2020-12-05,733,1,7,,6
10,2020-02-26,0,0,0,0,0
10,2020-02-27,0,0,0,0,0
10,2020-02-28,0,0,0,0,0
10,2020-02-29,0,0,0,0,0
10,2020-03-02,0,0,0,0,0
10,2020-03-03,0,0,0,0,0
10,2020-03-04,0,0,0,0,0
10,2020-03-05,0,0,0,0,0
10,2020-03-06,0,0,1,0,0
10,2020-03-07,0,0,0,0,0
10,2020-03-08,0,0,0,0,0
10,2020-03-09,0,0,0,0,0
10,2020-03-10,0,0,1,0,0
10,2020-03-11,0,0,5,0,0
10,2020-03-12,0,0,5,0,0
10,2020-03-13,0,0,6,16.66666667,1
10,2020-03-14,0,0,2,0,0
10,2020-03-15,0,0,7,14.28571429,1
10,2020-03-16,0,0,17,5.882352941,1
10,2020-03-17,0,0,24,0,0
10,2020-03-18,0,0,39,2.564102564,1
10,2020-03-19,1,0,69,7.142857143,5
10,2020-03-20,0,0,53,5.454545455,2
10,2020-03-21,1,0,64,6.25,4
10,2020-03-22,0,0,42,16.66666667,7
10,2020-03-23,2,0,70,2.816901408,4
10,2020-03-24,0,0,98,2.040816327,2
10,2020-03-25,8,0,98,11,11
10,2020-03-26,2,0,89,7.692307692,6
10,2020-03-27,10,0,59,1.639344262,2
10,2020-03-28,13,0,16,25,5
10,2020-03-29,0,0,26,11.11111111,5
10,2020-03-30,5,0,63,22.72727273,18
10,2020-03-31,3,0,94,5.263157895,8
10,2020-04-01,8,0,109,4.504504505,6
10,2020-04-02,17,0,155,3.773584906,7
10,2020-04-03,9,0,161,6.748466258,11
10,2020-04-04,9,0,128,7.575757576,10
10,2020-04-05,13,0,104,5.607476636,5
10,2020-04-06,10,1,179,9.340659341,17
10,2020-04-07,10,1,198,8.333333333,23
10,2020-04-08,17,1,176,6.741573034,18
10,2020-04-09,13,1,146,3.333333333,7
10,2020-04-10,6,0,106,8.181818182,7
10,2020-04-11,13,1,68,7.142857143,7
10,2020-04-12,4,0,57,5.970149254,4
10,2020-04-13,7,1,192,6.862745098,14
10,2020-04-14,16,0,171,3.783783784,5
10,2020-04-15,18,0,195,8.411214953,14
10,2020-04-16,8,0,181,6.435643564,13
10,2020-04-17,13,1,204,7.339449541,15
10,2020-04-18,15,4,90,5.454545455,10
10,2020-04-19,6,0,41,17.77777778,9
10,2020-04-20,13,4,161,10.43956044,10
10,2020-04-21,12,3,184,5.670103093,10
10,2020-04-22,16,2,160,11.23595506,17
10,2020-04-23,11,1,151,4.519774011,8
10,2020-04-24,13,3,281,6.148867314,16
10,2020-04-25,6,2,123,8.219178082,12
10,2020-04-26,8,2,127,4.379562044,5
10,2020-04-27,10,0,270,5.442176871,14
10,2020-04-28,13,0,256,4.513888889,15
10,2020-04-29,14,2,230,5.747126437,13
10,2020-04-30,11,1,230,2.380952381,5
10,2020-05-01,17,1,205,3.571428571,8
10,2020-05-02,6,1,174,4.255319149,7
10,2020-05-03,3,1,99,8.108108108,8
10,2020-05-04,9,2,579,5.22875817,32
10,2020-05-05,18,1,481,4.093567251,15
10,2020-05-06,22,1,531,2.852049911,14
10,2020-05-07,16,0,651,2.936857562,22
10,2020-05-08,14,1,569,2.809917355,15
10,2020-05-09,11,1,134,5.369127517,8
10,2020-05-10,8,0,105,5.309734513,6
10,2020-05-11,21,2,276,9.17721519,21
10,2020-05-12,20,2,194,7.04845815,14
10,2020-05-13,14,1,301,6.948640483,21
10,2020-05-14,19,1,319,4,11
10,2020-05-15,26,1,876,13.36161188,121
10,2020-05-16,43,0,165,1.162790698,2
10,2020-05-17,67,0,79,1.136363636,2
10,2020-05-18,6,2,334,6.756756757,22
10,2020-05-19,5,0,284,5.504587156,16
10,2020-05-20,18,0,293,5.074626866,16
10,2020-05-21,7,1,377,4.502369668,18
10,2020-05-22,26,0,341,3.100775194,10
10,2020-05-23,11,2,167,2.631578947,4
10,2020-05-24,16,0,115,3.053435115,3
10,2020-05-25,4,0,81,9.278350515,7
10,2020-05-26,6,0,370,5.251141553,21
10,2020-05-27,16,1,257,4.166666667,10
10,2020-05-28,20,0,356,3.712871287,14
10,2020-05-29,9,0,379,3.209876543,13
10,2020-05-30,14,0,192,3.414634146,7
10,2020-05-31,11,0,182,4.522613065,8
10,2020-06-01,10,1,426,4.458598726,17
10,2020-06-02,14,0,293,6.725146199,21
10,2020-06-03,14,1,434,4.008016032,18
10,2020-06-04,16,0,476,3.743315508,20
10,2020-06-05,16,2,465,3.262955854,16
10,2020-06-06,18,0,181,3.317535545,5
10,2020-06-07,12,0,157,4.761904762,9
10,2020-06-08,14,0,425,4.948453608,23
10,2020-06-09,10,0,247,4.240282686,10
10,2020-06-10,18,0,400,8.178438662,45
10,2020-06-11,22,0,952,1.569713758,15
10,2020-06-12,22,1,723,1.019252548,7
10,2020-06-13,22,0,378,1.663893511,9
10,2020-06-14,10,1,188,1.357466063,1
10,2020-06-15,8,0,908,2.335025381,22
10,2020-06-16,12,0,681,1.682692308,10
10,2020-06-17,20,0,634,2.649930265,18
10,2020-06-18,7,3,866,1.950718686,17
10,2020-06-19,12,1,825,1.787592008,14
10,2020-06-20,15,0,383,1.395348837,6
10,2020-06-21,11,0,127,1.630434783,3
10,2020-06-22,8,1,794,3.76344086,31
10,2020-06-23,19,0,511,1.510067114,14
10,2020-06-24,23,0,663,2.659574468,23
10,2020-06-25,13,2,553,3.639240506,25
10,2020-06-26,22,0,670,3.501945525,37
10,2020-06-27,25,1,316,2.538071066,14
10,2020-06-28,21,1,312,4.545454545,17
10,2020-06-29,19,1,710,4.036908881,44
10,2020-06-30,36,0,692,3.810623557,52
10,2020-07-01,44,0,569,5.349182764,47
10,2020-07-02,49,0,713,5.516431925,52
10,2020-07-03,42,1,582,2.664796634,35
10,2020-07-04,48,0,287,8.66873065,37
10,2020-07-05,35,0,384,7.110091743,36
10,2020-07-06,58,0,867,6.838453915,87
10,2020-07-07,46,0,895,6.34469697,78
10,2020-07-08,65,0,820,6.856540084,95
10,2020-07-09,101,0,1061,6.504065041,100
10,2020-07-10,78,1,1038,5.392912173,91
10,2020-07-11,70,0,921,6.102003643,76
10,2020-07-12,70,1,726,7.784431138,83
10,2020-07-13,118,0,1133,6.488011283,108
10,2020-07-14,102,1,1340,6.413449564,126
10,2020-07-15,99,0,1202,5.753968254,110
10,2020-07-16,93,1,1466,6.213489113,135
10,2020-07-17,96,0,1354,4.665898618,92
10,2020-07-18,134,0,753,4.840484048,57
10,2020-07-19,81,0,601,6.429548564,65
10,2020-07-20,80,0,1154,5.520614955,110
10,2020-07-21,114,2,1226,6.50887574,111
10,2020-07-22,95,2,1233,6.577266922,106
10,2020-07-23,111,2,1146,6.481481481,107
10,2020-07-24,101,1,1122,5.668515096,92
10,2020-07-25,96,1,494,8.204334365,54
10,2020-07-26,46,1,326,10.11764706,49
10,2020-07-27,87,0,872,6.128334535,88
10,2020-07-28,76,0,947,7.009345794,105
10,2020-07-29,93,4,882,5.858085809,77
10,2020-07-30,96,4,879,5.774058577,89
10,2020-07-31,98,1,819,6.421232877,78
10,2020-08-01,68,0,492,7.331378299,59
10,2020-08-02,55,0,365,6.012024048,49
10,2020-08-03,77,1,888,5.165289256,103
10,2020-08-04,77,1,941,5.589638718,80
10,2020-08-05,91,0,837,6.710853355,112
10,2020-08-06,116,1,907,4.534792807,73
10,2020-08-07,72,1,930,4.426559356,76
10,2020-08-08,81,0,463,4.299363057,51
10,2020-08-09,59,0,288,4.785894207,27
10,2020-08-10,55,0,965,4.284852142,80
10,2020-08-11,52,1,872,6.015037594,90
10,2020-08-12,73,2,859,5.278174037,91
10,2020-08-13,88,0,762,3.624901497,61
10,2020-08-14,90,2,815,4.814004376,78
10,2020-08-15,53,2,394,7.378640777,48
10,2020-08-16,53,2,319,5.20361991,38
10,2020-08-17,70,2,1023,5.738636364,132
10,2020-08-18,68,0,971,4.795258621,99
10,2020-08-19,99,2,909,4.855643045,90
10,2020-08-20,109,0,1028,3.688029021,67
10,2020-08-21,91,2,967,3.028308097,57
10,2020-08-22,37,1,422,6.172839506,49
10,2020-08-23,50,1,456,4.568527919,44
10,2020-08-24,58,2,983,6.165311653,120
10,2020-08-25,108,0,902,5.481823428,115
10,2020-08-26,94,0,881,4.589371981,101
10,2020-08-27,109,2,930,3.908794788,73
10,2020-08-28,86,0,982,3.199052133,78
10,2020-08-29,80,0,421,3.47107438,43
10,2020-08-30,74,0,291,4.726368159,49
10,2020-08-31,56,3,1008,4.140786749,86
10,2020-09-01,62,0,979,3.777239709,102
10,2020-09-02,83,2,900,3.664365374,87
10,2020-09-03,93,0,823,3.685092127,95
10,2020-09-04,99,2,816,3.925233645,84
10,2020-09-05,66,1,388,3.288490284,61
10,2020-09-06,54,0,277,3.813559322,50
10,2020-09-07,65,2,307,7.011070111,48
10,2020-09-08,42,1,1044,3.712770298,124
10,2020-09-09,123,0,947,4.042553191,134
10,2020-09-10,145,1,989,3.924775143,143
10,2020-09-11,120,2,1041,3.579037069,123
10,2020-09-12,105,0,490,3.515625,64
10,2020-09-13,99,2,375,3.152364273,57
10,2020-09-14,95,2,872,4.5519885,158
10,2020-09-15,115,3,853,5.634373733,185
10,2020-09-16,108,2,874,4.362416107,144
10,2020-09-17,138,2,878,4.918032787,132
10,2020-09-18,145,1,783,5.833333333,119
10,2020-09-19,145,0,430,7.550077042,82
10,2020-09-20,89,0,341,6.205673759,70
10,2020-09-21,116,1,803,6.177042802,145
10,2020-09-22,108,0,880,3.52574103,154
10,2020-09-23,99,4,838,6.076307113,171
10,2020-09-24,175,4,798,4.920337395,122
10,2020-09-25,147,2,789,6.431634111,147
10,2020-09-26,144,4,399,3.712296984,84
10,2020-09-27,133,1,314,9.5703125,102
10,2020-09-28,137,4,782,10.03163127,273
10,2020-09-29,153,6,983,4.576271186,207
10,2020-09-30,202,3,964,6.221374046,191
10,2020-10-01,162,5,915,6.25,190
10,2020-10-02,224,2,923,6.313917297,198
10,2020-10-03,170,5,538,4.166666667,102
10,2020-10-04,140,1,390,7.877813505,90
10,2020-10-05,114,1,1132,6.754824875,235
10,2020-10-06,196,4,1188,5.62735595,263
10,2020-10-07,162,3,1036,6.332637439,234
10,2020-10-08,239,5,1095,7.370304114,246
10,2020-10-09,279,3,940,6.712433257,210
10,2020-10-10,216,4,612,5.27325024,134
10,2020-10-11,193,2,426,8.701472557,104
10,2020-10-12,200,3,992,9.120057,286
10,2020-10-13,129,5,1120,4.936262544,212
10,2020-10-14,142,3,877,6.583850932,218
10,2020-10-15,207,3,919,6.332543176,214
10,2020-10-16,291,7,796,7.178106774,191
10,2020-10-17,235,5,493,4.948453608,106
10,2020-10-18,118,9,335,6.141732283,98
10,2020-10-19,131,4,893,7.172995781,300
10,2020-10-20,192,3,963,4.786428355,234
10,2020-10-21,276,3,960,6.35039223,252
10,2020-10-22,244,3,871,7.915735717,331
10,2020-10-23,314,0,751,6.115702479,206
10,2020-10-24,223,2,519,5.568181818,160
10,2020-10-25,197,2,378,8.294209703,143
10,2020-10-26,153,7,1004,6.531271636,320
10,2020-10-27,213,4,924,6.125258087,264
10,2020-10-28,310,6,911,9.389038634,290
10,2020-10-29,217,2,963,6.58842358,329
10,2020-10-30,303,3,871,7.151979566,239
10,2020-10-31,293,2,524,6.823529412,174
10,2020-11-01,266,2,384,8.055555556,149
10,2020-11-02,142,3,1130,5.836498101,373
10,2020-11-03,288,4,999,9.280500521,383
10,2020-11-04,235,5,1037,10.3460972,382
10,2020-11-05,492,1,1167,6.303592121,378
10,2020-11-06,242,3,1015,8.673158856,324
10,2020-11-07,318,5,581,6.514382403,246
10,2020-11-08,312,4,428,12.35294118,189
10,2020-11-09,203,3,1392,7.149009475,552
10,2020-11-10,377,7,1364,9.158679446,444
10,2020-11-11,323,8,1173,10.10730357,404
10,2020-11-12,375,3,1309,8.182989691,440
10,2020-11-13,462,2,1267,7.833981842,373
10,2020-11-14,395,1,641,6.033376123,215
10,2020-11-15,410,5,429,11.5350488,175
10,2020-11-16,340,8,1497,6.859504132,560
10,2020-11-17,376,5,1447,8.809175207,493
10,2020-11-18,378,3,1252,9.499358151,393
10,2020-11-19,436,5,1435,6.427860697,457
10,2020-11-20,452,4,1498,9.541397353,458
10,2020-11-21,427,5,855,6.850892343,286
10,2020-11-22,501,5,707,7.807535179,284
10,2020-11-23,348,10,1453,8.968860712,566
10,2020-11-24,498,8,1471,8.129738837,480
10,2020-11-25,340,8,1203,10.37212985,507
10,2020-11-26,468,7,229,2.229299363,108
10,2020-11-27,332,4,936,12.00995644,478
10,2020-11-28,247,2,721,7.935440484,332
10,2020-11-29,540,4,623,16.3538874,286
10,2020-11-30,322,6,1498,,781
10,2020-12-01,569,6,1313,,534
10,2020-12-02,421,7,1171,,474
10,2020-12-03,688,4,978,,388
10,2020-12-04,627,2,295,,123
10,2020-12-05,372,4,100,,47
2,2020-02-26,0,0,0,0,0
2,2020-02-27,0,0,0,0,0
2,2020-02-28,0,0,0,0,0
2,2020-02-29,0,0,0,0,0
2,2020-03-02,0,0,0,0,0
2,2020-03-03,0,0,0,0,0
2,2020-03-04,0,0,0,0,0
2,2020-03-05,0,0,1,0,0
2,2020-03-06,0,0,1,0,0
2,2020-03-07,0,0,0,0,0
2,2020-03-08,0,0,1,0,0
2,2020-03-09,0,0,3,33.33333333,1
2,2020-03-10,0,0,5,0,0
2,2020-03-11,0,0,10,0,0
2,2020-03-12,1,0,34,11.76470588,4
2,2020-03-13,0,0,64,0,0
2,2020-03-14,0,0,37,5.405405405,2
2,2020-03-15,0,0,38,7.894736842,3
2,2020-03-16,0,0,139,3.597122302,6
2,2020-03-17,0,0,148,2.027027027,3
2,2020-03-18,2,0,99,8.080808081,10
2,2020-03-19,3,0,177,7.90960452,16
2,2020-03-20,1,0,137,10.14492754,14
2,2020-03-21,2,0,75,7.792207792,5
2,2020-03-22,4,0,53,1.886792453,1
2,2020-03-23,7,1,190,9.644670051,18
2,2020-03-24,5,0,147,5.442176871,6
2,2020-03-25,5,0,177,9.497206704,23
2,2020-03-26,12,0,163,7.058823529,14
2,2020-03-27,7,0,140,5.555555556,11
2,2020-03-28,2,0,51,9.090909091,5
2,2020-03-29,6,1,38,18.42105263,7
2,2020-03-30,22,1,150,16.98113208,30
2,2020-03-31,9,0,144,7.096774194,14
2,2020-04-01,15,1,149,5.921052632,10
2,2020-04-02,13,0,150,8.139534884,18
2,2020-04-03,23,0,129,11.51079137,16
2,2020-04-04,21,0,94,13.46153846,12
